GemeindeID,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
1031,4.0,7.0,5.0,2.0,20.0,20.0,17.0,10.0,12.0,22.0,15.0,19.0,31.0,23.0,18.0,20.0,31.0,32.0,36.0,25.0,24.0,16.0,17.0,23.0,26.0
1032,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,1.0,4.0,3.0,4.0,10.0,2.0,3.0,3.0,6.0,4.0
1033,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,1.0,2.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,1.0,6.0,4.0
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,,,,,,,
1036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,,,,,,,
1037,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,8.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
1039,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,2.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,5.0
1040,3.0,13.0,3.0,7.0,9.0,13.0,15.0,12.0,12.0,8.0,17.0,18.0,18.0,14.0,29.0,11.0,14.0,23.0,49.0,11.0,16.0,36.0,27.0,18.0,15.0
1041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
1051,1.0,8.0,7.0,8.0,4.0,13.0,10.0,11.0,15.0,10.0,3.0,11.0,6.0,27.0,25.0,22.0,15.0,23.0,20.0,24.0,17.0,11.0,17.0,12.0,11.0
1052,8.0,7.0,2.0,4.0,16.0,36.0,6.0,6.0,3.0,21.0,8.0,12.0,22.0,14.0,26.0,21.0,25.0,4.0,34.0,69.0,71.0,43.0,36.0,60.0,16.0
1053,0.0,3.0,4.0,4.0,1.0,3.0,5.0,1.0,6.0,6.0,5.0,6.0,5.0,11.0,2.0,13.0,12.0,3.0,15.0,15.0,12.0,8.0,12.0,8.0,2.0
1054,21.0,20.0,37.0,21.0,26.0,50.0,32.0,41.0,33.0,53.0,34.0,61.0,38.0,51.0,59.0,73.0,104.0,124.0,139.0,115.0,123.0,94.0,67.0,123.0,94.0
1055,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,5.0,5.0,4.0,6.0,2.0,12.0,1.0,1.0,2.0,4.0,1.0,0.0,5.0,1.0,1.0,2.0
1056,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,5.0,4.0,2.0,0.0,4.0,1.0,1.0,3.0,4.0,4.0
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0
1058,28.0,22.0,25.0,24.0,15.0,66.0,51.0,29.0,44.0,63.0,53.0,97.0,95.0,59.0,50.0,65.0,50.0,43.0,36.0,61.0,55.0,48.0,37.0,60.0,53.0
1059,13.0,32.0,42.0,24.0,33.0,86.0,70.0,63.0,60.0,98.0,69.0,131.0,78.0,88.0,80.0,119.0,154.0,100.0,161.0,152.0,250.0,176.0,167.0,94.0,131.0
1060,23.0,68.0,44.0,52.0,63.0,82.0,90.0,47.0,53.0,78.0,37.0,143.0,87.0,96.0,94.0,129.0,111.0,160.0,121.0,,,,,,
1061,56.0,87.0,152.0,118.0,123.0,188.0,243.0,181.0,243.0,449.0,192.0,451.0,254.0,370.0,356.0,428.0,357.0,348.0,408.0,483.0,540.0,518.0,387.0,415.0,477.0
1062,0.0,3.0,6.0,1.0,1.0,6.0,2.0,8.0,7.0,9.0,17.0,14.0,14.0,1.0,8.0,26.0,20.0,20.0,29.0,35.0,38.0,28.0,18.0,18.0,22.0
1063,11.0,10.0,8.0,7.0,5.0,8.0,18.0,3.0,3.0,8.0,15.0,9.0,14.0,11.0,7.0,24.0,24.0,20.0,21.0,12.0,17.0,14.0,17.0,14.0,16.0
1064,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,8.0,3.0,1.0,5.0,1.0,12.0,2.0,1.0,11.0,2.0,2.0
1065,0.0,3.0,5.0,3.0,0.0,6.0,21.0,18.0,9.0,24.0,14.0,40.0,18.0,21.0,26.0,31.0,19.0,22.0,23.0,26.0,22.0,32.0,20.0,19.0,25.0
1066,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,2.0,1.0,5.0,0.0,6.0,3.0,2.0,3.0,6.0,2.0,1.0,3.0
1067,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,4.0,4.0,4.0,11.0,3.0,3.0,6.0,10.0,13.0,9.0
1068,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,8.0,2.0,2.0,6.0,10.0,0.0,4.0,13.0,6.0,1.0,2.0,5.0,4.0,0.0
1069,3.0,7.0,4.0,1.0,1.0,12.0,3.0,5.0,3.0,3.0,13.0,22.0,6.0,9.0,10.0,5.0,14.0,16.0,18.0,26.0,16.0,27.0,17.0,16.0,8.0
1081,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,18.0,19.0,2.0,19.0,18.0,12.0,15.0,9.0,24.0,14.0,11.0,13.0,26.0,20.0
1082,0.0,1.0,9.0,3.0,1.0,7.0,5.0,0.0,1.0,10.0,10.0,11.0,10.0,7.0,12.0,11.0,8.0,11.0,18.0,9.0,4.0,13.0,8.0,11.0,12.0
1083,0.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,7.0,5.0,3.0,13.0,4.0,5.0,0.0,5.0,5.0,3.0,7.0,8.0,16.0
1084,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,8.0,7.0,1.0,0.0,0.0,3.0,4.0,3.0
1085,1.0,1.0,0.0,1.0,6.0,7.0,14.0,2.0,8.0,10.0,7.0,5.0,6.0,21.0,18.0,16.0,16.0,18.0,29.0,32.0,22.0,13.0,7.0,16.0,9.0
1086,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,6.0,2.0,2.0,12.0,16.0,0.0,13.0,3.0,26.0,20.0,4.0,7.0,1.0,13.0
1087,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,
1088,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,3.0,3.0,7.0,0.0,9.0,2.0,1.0,2.0,4.0,8.0,5.0,4.0,13.0,8.0
1089,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,7.0,1.0,2.0,2.0,3.0,8.0,0.0,2.0,4.0,2.0,7.0,7.0,0.0,8.0,3.0
1091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,4.0
1092,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,1.0,6.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,,,
1093,1.0,5.0,8.0,2.0,1.0,14.0,1.0,2.0,1.0,12.0,8.0,22.0,18.0,0.0,17.0,24.0,13.0,18.0,18.0,14.0,14.0,2.0,18.0,15.0,10.0
1094,0.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,3.0,4.0,3.0,12.0,2.0,10.0,18.0,17.0,13.0,5.0,4.0,33.0,10.0,2.0,20.0,4.0,13.0
1095,0.0,1.0,1.0,4.0,0.0,1.0,1.0,19.0,0.0,11.0,1.0,8.0,13.0,1.0,6.0,9.0,9.0,7.0,3.0,10.0,4.0,13.0,7.0,5.0,8.0
1096,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,
1097,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,9.0,0.0,3.0,24.0,8.0,2.0,16.0,8.0,7.0,9.0,7.0,5.0,9.0
1098,0.0,3.0,2.0,2.0,0.0,3.0,10.0,2.0,1.0,9.0,13.0,10.0,13.0,14.0,14.0,0.0,3.0,14.0,14.0,27.0,14.0,18.0,12.0,11.0,6.0
1099,3.0,2.0,0.0,2.0,0.0,0.0,6.0,8.0,0.0,4.0,1.0,3.0,2.0,9.0,3.0,8.0,0.0,3.0,7.0,2.0,4.0,1.0,0.0,1.0,5.0
1100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0
1102,3.0,3.0,4.0,2.0,7.0,14.0,18.0,4.0,4.0,13.0,2.0,8.0,0.0,11.0,5.0,11.0,7.0,13.0,11.0,10.0,10.0,14.0,1.0,3.0,8.0
1103,1.0,10.0,24.0,2.0,29.0,47.0,20.0,22.0,31.0,53.0,32.0,85.0,43.0,32.0,46.0,64.0,63.0,80.0,44.0,90.0,63.0,63.0,25.0,37.0,36.0
1104,1.0,2.0,10.0,0.0,5.0,5.0,4.0,4.0,1.0,13.0,3.0,20.0,28.0,12.0,0.0,10.0,30.0,30.0,21.0,24.0,10.0,10.0,5.0,4.0,6.0
1106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,12.0,1.0,8.0,1.0,,,,,,,
1107,3.0,14.0,3.0,5.0,2.0,10.0,3.0,5.0,0.0,7.0,4.0,5.0,15.0,23.0,1.0,23.0,22.0,44.0,25.0,19.0,21.0,12.0,20.0,16.0,10.0
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1122,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,9.0,5.0,4.0,10.0,10.0,4.0,1.0,3.0,11.0
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,4.0,2.0,0.0,3.0,2.0,6.0,20.0,27.0,5.0,1.0,2.0,5.0,5.0,8.0
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
1125,6.0,0.0,1.0,1.0,6.0,3.0,6.0,0.0,9.0,8.0,1.0,18.0,3.0,2.0,9.0,22.0,21.0,12.0,39.0,22.0,9.0,5.0,11.0,6.0,13.0
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1127,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,4.0,4.0,6.0,0.0,10.0,1.0,4.0,2.0,13.0,0.0,6.0,9.0,6.0,2.0,3.0,4.0
1128,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,9.0,2.0,6.0,8.0,10.0,0.0,11.0,0.0,2.0,2.0,2.0,0.0,6.0
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,12.0,5.0,1.0,3.0,0.0,6.0,0.0,7.0,0.0
1130,0.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,8.0,3.0,0.0,2.0,1.0,5.0,5.0,1.0,4.0,14.0,4.0,0.0,1.0,2.0,2.0,3.0,4.0
1131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,9.0,0.0
1132,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0
1133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,
1134,0.0,1.0,1.0,0.0,0.0,5.0,0.0,3.0,4.0,4.0,4.0,12.0,1.0,3.0,,,,,,,,,,,
1135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1136,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,0.0,5.0,11.0,5.0,17.0,29.0,8.0,6.0,7.0,5.0,13.0,7.0,6.0,7.0
1137,0.0,3.0,1.0,2.0,1.0,17.0,0.0,8.0,6.0,11.0,4.0,15.0,0.0,15.0,20.0,14.0,7.0,4.0,10.0,29.0,12.0,14.0,5.0,7.0,15.0
1138,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,
1139,0.0,0.0,4.0,0.0,0.0,5.0,0.0,11.0,18.0,7.0,6.0,25.0,14.0,7.0,5.0,8.0,2.0,0.0,14.0,8.0,4.0,9.0,3.0,4.0,4.0
1140,2.0,5.0,8.0,2.0,6.0,4.0,9.0,9.0,6.0,16.0,2.0,13.0,28.0,11.0,21.0,10.0,16.0,20.0,12.0,37.0,34.0,22.0,34.0,22.0,16.0
1141,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,
1142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
1143,0.0,2.0,4.0,0.0,2.0,5.0,3.0,1.0,8.0,17.0,5.0,11.0,21.0,29.0,0.0,7.0,2.0,28.0,37.0,28.0,11.0,12.0,13.0,12.0,15.0
1144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
1146,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,2.0,0.0,9.0,1.0,5.0,17.0,8.0,12.0,16.0,14.0,19.0,14.0,15.0,19.0
1147,1.0,2.0,2.0,1.0,1.0,6.0,3.0,3.0,0.0,1.0,2.0,9.0,6.0,5.0,1.0,3.0,2.0,4.0,0.0,5.0,3.0,1.0,2.0,7.0,5.0
1148,0.0,2.0,0.0,3.0,2.0,15.0,4.0,3.0,3.0,4.0,4.0,10.0,2.0,1.0,,,,,,,,,,,
1149,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,7.0,16.0,12.0,8.0,10.0,11.0,,,,,,,,,,,
1150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,3.0,10.0,20.0,13.0,11.0,11.0,4.0,10.0,6.0,4.0,2.0,1.0,7.0
1151,,,,,,,,,,,,,,,14.0,4.0,45.0,69.0,30.0,34.0,14.0,16.0,10.0,12.0,20.0
1201,10.0,10.0,11.0,5.0,12.0,7.0,5.0,22.0,29.0,29.0,26.0,43.0,41.0,11.0,40.0,24.0,37.0,29.0,29.0,22.0,39.0,12.0,37.0,22.0,22.0
1202,7.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,8.0,0.0,1.0,1.0,4.0,0.0,1.0
1203,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
1204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1205,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,6.0,10.0,2.0,18.0,3.0,6.0,0.0,6.0,1.0,6.0,7.0,0.0
1206,4.0,0.0,0.0,2.0,3.0,2.0,6.0,7.0,0.0,10.0,6.0,12.0,2.0,4.0,9.0,5.0,11.0,14.0,6.0,14.0,7.0,2.0,8.0,10.0,28.0
1207,3.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,12.0,8.0,2.0,7.0,2.0,10.0,3.0,2.0,5.0,1.0,18.0,0.0,7.0
1208,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1209,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1213,1.0,7.0,6.0,2.0,2.0,8.0,3.0,6.0,3.0,9.0,13.0,2.0,19.0,11.0,29.0,12.0,10.0,13.0,14.0,3.0,9.0,6.0,19.0,12.0,4.0
1214,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,8.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0
1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
1216,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0
1217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1301,6.0,3.0,8.0,3.0,6.0,9.0,4.0,6.0,9.0,11.0,15.0,12.0,6.0,6.0,8.0,39.0,32.0,26.0,63.0,59.0,40.0,43.0,39.0,17.0,31.0
1311,1.0,1.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,8.0,11.0,8.0,9.0,2.0,11.0,10.0,9.0,2.0,2.0,16.0,2.0,2.0,3.0,6.0,4.0
1321,1.0,4.0,6.0,1.0,2.0,3.0,0.0,4.0,14.0,10.0,1.0,13.0,12.0,7.0,18.0,28.0,7.0,33.0,23.0,13.0,30.0,9.0,29.0,15.0,23.0
1322,16.0,10.0,21.0,20.0,12.0,29.0,9.0,30.0,23.0,25.0,30.0,45.0,34.0,32.0,48.0,56.0,76.0,65.0,107.0,68.0,89.0,46.0,50.0,67.0,72.0
1323,9.0,8.0,12.0,8.0,11.0,12.0,2.0,6.0,8.0,14.0,15.0,23.0,25.0,5.0,22.0,41.0,37.0,36.0,33.0,28.0,28.0,25.0,21.0,72.0,43.0
1331,7.0,8.0,11.0,6.0,16.0,9.0,4.0,14.0,10.0,13.0,22.0,8.0,12.0,12.0,29.0,40.0,42.0,58.0,30.0,29.0,30.0,36.0,83.0,44.0,24.0
1341,3.0,0.0,4.0,7.0,2.0,5.0,7.0,7.0,2.0,10.0,16.0,22.0,7.0,5.0,12.0,23.0,9.0,30.0,30.0,16.0,24.0,20.0,16.0,27.0,22.0
1342,1.0,0.0,1.0,2.0,6.0,3.0,2.0,0.0,2.0,4.0,7.0,10.0,12.0,7.0,19.0,4.0,12.0,22.0,18.0,15.0,12.0,10.0,20.0,7.0,9.0
1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,3.0,7.0,2.0,9.0,14.0,15.0,19.0,5.0,13.0,11.0,18.0,28.0,22.0,3.0,38.0,35.0,33.0,32.0,58.0,37.0,41.0,32.0,24.0,29.0,38.0
1345,0.0,4.0,2.0,2.0,5.0,2.0,7.0,1.0,2.0,7.0,2.0,5.0,1.0,4.0,15.0,11.0,9.0,17.0,33.0,17.0,34.0,14.0,13.0,7.0,7.0
1346,9.0,5.0,4.0,4.0,6.0,7.0,7.0,7.0,3.0,13.0,7.0,19.0,13.0,7.0,32.0,39.0,37.0,40.0,37.0,26.0,42.0,28.0,45.0,31.0,29.0
1347,2.0,2.0,2.0,0.0,4.0,2.0,3.0,7.0,3.0,3.0,3.0,8.0,6.0,1.0,16.0,21.0,27.0,15.0,21.0,10.0,7.0,6.0,15.0,7.0,11.0
1348,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1349,3.0,0.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,6.0,5.0,7.0,7.0,4.0,6.0,9.0,17.0,10.0,15.0,11.0,12.0,10.0,11.0,5.0,7.0
1361,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0
1362,11.0,14.0,5.0,18.0,9.0,2.0,3.0,13.0,2.0,6.0,19.0,9.0,3.0,8.0,35.0,15.0,32.0,30.0,36.0,32.0,20.0,34.0,23.0,25.0,20.0
1363,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1364,5.0,13.0,4.0,11.0,10.0,3.0,10.0,15.0,6.0,20.0,11.0,14.0,19.0,4.0,24.0,11.0,18.0,30.0,23.0,23.0,30.0,27.0,21.0,22.0,29.0
1365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0
1366,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0
1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,2.0,2.0,2.0,4.0,0.0,2.0
1368,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,5.0,1.0,5.0,10.0,6.0,4.0,0.0,10.0,6.0,3.0,1.0
1371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,1.0,1.0,1.0,3.0,8.0,0.0,1.0,1.0
1372,6.0,30.0,27.0,33.0,27.0,7.0,23.0,24.0,19.0,30.0,20.0,13.0,15.0,7.0,38.0,54.0,36.0,49.0,35.0,42.0,47.0,34.0,78.0,30.0,17.0
1373,3.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,6.0,6.0,2.0,8.0,8.0,3.0,7.0,8.0,5.0,16.0,0.0,20.0,2.0,6.0
1374,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0
1375,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0
1401,3.0,0.0,2.0,1.0,12.0,3.0,4.0,8.0,7.0,3.0,12.0,16.0,4.0,25.0,23.0,17.0,22.0,22.0,23.0,24.0,8.0,13.0,14.0,11.0,14.0
1402,5.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,4.0,16.0,8.0,8.0,1.0,0.0,1.0,7.0,8.0,5.0,5.0,8.0,7.0,12.0,6.0
1403,3.0,0.0,3.0,1.0,7.0,1.0,0.0,2.0,1.0,5.0,9.0,6.0,0.0,11.0,14.0,4.0,5.0,1.0,10.0,7.0,6.0,12.0,7.0,6.0,6.0
